Source,Target
FOXN1,TFAP2C
FOXN1,ZFP42
FOXN1,HNF1B
FOXN1,NKX1-1
FOXN1,RARB
FOXN1,SP100
FOXN1,HOXB9
FOXN1,ZNF595
FOXN1,ZNF585B
FOXN1,SPIC
FOXN1,KMT2B
FOXN1,HOXC10
FOXN1,TP63
FOXN1,TP63
FOXN1,RFX6
FOXN1,FOXR1
FOXN1,ZSCAN4
DPF3,SCML4
DPF3,USF3
DPF3,PGR
DPF3,TCF21
DPF3,HNF4A
DPF3,IKZF1
DPF3,TBX1
DPF3,HOXD10
DPF3,EBF2
DPF3,PHOX2B
DPF3,RARG
DPF3,ZNF560
DPF3,OTP
DPF3,ZNF750
DPF3,ZNF518B
DPF3,ZBTB10
DPF3,HOXD3
DPF3,SP7
DPF3,VENTX
DPF3,ZNF181
DPF3,NFIX
DPF3,ZFP57
DPF3,GLI4
DPF3,ZNF800
DPF3,TFAP2A
DPF3,ZIM3
DPF3,FIGLA
DPF3,ZBED2
DPF3,MBD2
DPF3,RREB1
DPF3,IKZF3
DPF3,HOXD10
DPF3,GATA3
DPF3,GATA3
DPF3,TP63
DPF3,ISX
DPF3,NR1I3
DPF3,ZNF280A
DPF3,ZSCAN12
DPF3,PAX3
DPF3,GLI4
DPF3,ZKSCAN3
DPF3,TBX18
DPF3,ZNF672
DPF3,ELF5
DPF3,TFAP2A
DPF3,FOXA1
DPF3,ELF3
DPF3,TCF21
DPF3,ZNF429
DPF3,ZNF391
DPF3,HOXD12
DPF3,ZNF316
DPF3,TLX3
DPF3,LHX4
DPF3,JRK
DPF3,GATA5
DPF3,NCOA3
DPF3,PAX3
DPF3,HOXD3
DPF3,PAX9
DPF3,IRF4
DPF3,ZSCAN30
DPF3,HOXA11
DPF3,PRDM13
DPF3,FOXK1
DPF3,HOXA13
DPF3,ESRRB
DPF3,SCML4
DPF3,FOXR2
DPF3,NR1I2
DPF3,NR2F2
DPF3,TCF21
DPF3,ESR2
DPF3,FOXJ2
DPF3,SHOX
DPF3,USF3
DPF3,ZNF578
DPF3,FOXP2
DPF3,NR1H4
DPF3,ZNF777
DPF3,TBX5
DPF3,SKIL
DPF3,NPAS4
DPF3,TBX1
DPF3,SMAD4
DPF3,ZSCAN23
DPF3,IKZF1
DPF3,ZNF710
DPF3,GATA4
DPF3,PROX2
DPF3,GATA4
DPF3,PAX9
DPF3,SIM1
DPF3,SIX1
DPF3,SOX5
DPF3,GATAD2A
DPF3,IRF4
DPF3,NEUROD4
DPF3,HOXA1
DPF3,NR1I3
DPF3,PAX4
DPF3,ZNF443
DPF3,DR1
DPF3,ZSCAN10
DPF3,KLF14
DPF3,SCML4
DPF3,HNF1A
DPF3,MEOX2
DPF3,HOXB8
DPF3,HOXA13
DPF3,ZNF804B
DPF3,HOXD4
DPF3,PAX7
DPF3,RREB1
DPF3,PITX1
DPF3,POU2F3
DPF3,ZFP42
DPF3,HMGA2
DPF3,EBF2
DPF3,HMGA2
DPF3,FOXA1
DPF3,FOXE1
DPF3,NR2F6
DPF3,ESR2
DPF3,GSX1
DPF3,ELF5
DPF3,ZNF583
DPF3,MKX
DPF3,TBX20
DPF3,HOXD13
DPF3,HOXA7
DPF3,SHOX2
DPF3,REPIN1
DPF3,MYNN
DPF3,PRDM15
DPF3,HOXA13
DPF3,NR5A2
DPF3,LBX1
DPF3,ZBTB24
DPF3,GSC2
DPF3,ZNF705G
DPF3,ZNF821
DPF3,FOXD3
DPF3,ZNF771
DPF3,NFATC2
DPF3,HOXB8
DPF3,GATAD2A
DPF3,ZNF324B
DPF3,HMG20B
DPF3,ESRRB
DPF3,FOXD3
DPF3,NKX3-2
DPF3,ZKSCAN3
DPF3,EBF3
DPF3,SP140L
DPF3,SPZ1
DPF3,FOXN1
DPF3,TBX3
DPF3,TFAP2B
DPF3,HOXD8
DPF3,SRY
DPF3,NR1H4
DPF3,TLX1
DPF3,ETV7
DPF3,WT1
DPF3,GCM2
DPF3,POU6F1
DPF3,SOX4
DPF3,ZNF397
DPF3,HES2
DPF3,HES6
DPF3,ZNF365
DPF3,PLSCR1
DPF3,POU5F2
DPF3,ZNF852
DPF3,ZNF578
DPF3,RORA
DPF3,NR5A2
DPF3,HMGA2
DPF3,TFAP2C
DPF3,ZFP42
DPF3,NKX1-1
DPF3,SP100
DPF3,HOXB9
DPF3,ZNF585B
DPF3,SPIC
DPF3,KMT2B
DPF3,HOXC10
DPF3,TP63
DPF3,TP63
DPF3,RFX6
DPF3,FOXR1
DPF3,ZSCAN4
TBX3,USF3
TBX3,TCF21
TBX3,ZNF215
TBX3,ZNF560
TBX3,ZNF750
TBX3,ZNF518B
TBX3,ZBTB10
TBX3,ZNF28
TBX3,VENTX
TBX3,ZNF181
TBX3,ZNF579
TBX3,ZFP57
TBX3,ZNF800
TBX3,TFAP2A
TBX3,ZIM3
TBX3,ZBED2
TBX3,ZNF625
TBX3,TP63
TBX3,ZNF280A
TBX3,ZSCAN12
TBX3,ZKSCAN3
TBX3,ZNF672
TBX3,ZNF492
TBX3,TFAP2A
TBX3,TCF21
TBX3,ZNF429
TBX3,ZNF391
TBX3,ZNF316
TBX3,TLX3
TBX3,ZSCAN30
TBX3,ZNF543
TBX3,TCF21
TBX3,USF3
TBX3,ZNF578
TBX3,ZNF777
TBX3,ZNF99
TBX3,TBX5
TBX3,ZSCAN23
TBX3,ZNF710
TBX3,ZNF443
TBX3,ZNF804B
TBX3,ZFP1
TBX3,ZFP42
TBX3,ZNF583
TBX3,ZBTB24
TBX3,ZNF705G
TBX3,ZNF821
TBX3,ZNF771
TBX3,ZNF214
TBX3,ZNF92
TBX3,ZSCAN20
TBX3,ZNF324B
TBX3,ZNF572
TBX3,ZNF33B
TBX3,ZNF782
TBX3,ZKSCAN3
TBX3,ZNF214
TBX3,TFAP2B
TBX3,TLX1
TBX3,WT1
TBX3,ZNF397
TBX3,TCF24
TBX3,ZNF365
TBX3,ZNF852
TBX3,ZNF578
TBX3,ZNF556
TBX3,TFAP2C
TBX3,ZFP42
TBX3,ZNF595
TBX3,ZNF585B
TBX3,TP63
TBX3,TP63
TBX3,ZSCAN4
ZNF214,ZNF215
ZNF214,ZNF560
ZNF214,ZNF750
ZNF214,ZNF518B
ZNF214,ZNF28
ZNF214,ZNF800
ZNF214,ZNF625
ZNF214,ZNF280A
ZNF214,ZSCAN12
ZNF214,ZNF672
ZNF214,ZNF492
ZNF214,ZNF429
ZNF214,ZNF391
ZNF214,ZNF316
ZNF214,ZNF543
ZNF214,ZNF578
ZNF214,ZNF777
ZNF214,ZNF99
ZNF214,ZSCAN23
ZNF214,ZNF710
ZNF214,ZNF443
ZNF214,ZNF804B
ZNF214,ZNF583
ZNF214,ZNF705G
ZNF214,ZNF771
ZNF214,ZNF92
ZNF214,ZNF572
ZNF214,ZNF782
ZNF214,ZNF397
ZNF214,ZNF365
ZNF214,ZNF852
ZNF214,ZNF578
ZNF214,ZNF556
ZNF214,ZNF595
ZNF214,ZNF585B
ZNF214,ZSCAN4
TFAP2B,USF3
TFAP2B,ZNF215
TFAP2B,ZNF560
TFAP2B,ZNF750
TFAP2B,ZNF518B
TFAP2B,ZBTB10
TFAP2B,ZNF28
TFAP2B,VENTX
TFAP2B,ZNF181
TFAP2B,ZNF579
TFAP2B,ZFP57
TFAP2B,ZNF800
TFAP2B,ZIM3
TFAP2B,ZBED2
TFAP2B,ZNF625
TFAP2B,TP63
TFAP2B,ZNF280A
TFAP2B,ZSCAN12
TFAP2B,ZKSCAN3
TFAP2B,ZNF672
TFAP2B,ZNF492
TFAP2B,ZNF429
TFAP2B,ZNF391
TFAP2B,ZNF316
TFAP2B,TLX3
TFAP2B,ZSCAN30
TFAP2B,ZNF543
TFAP2B,USF3
TFAP2B,ZNF578
TFAP2B,ZNF777
TFAP2B,ZNF99
TFAP2B,ZSCAN23
TFAP2B,ZNF710
TFAP2B,ZNF443
TFAP2B,ZSCAN10
TFAP2B,ZNF804B
TFAP2B,ZFP1
TFAP2B,ZFP42
TFAP2B,ZNF583
TFAP2B,ZBTB24
TFAP2B,ZNF705G
TFAP2B,ZNF821
TFAP2B,ZNF771
TFAP2B,ZNF214
TFAP2B,ZNF92
TFAP2B,ZSCAN20
TFAP2B,ZNF324B
TFAP2B,ZNF572
TFAP2B,ZNF33B
TFAP2B,ZNF782
TFAP2B,ZKSCAN3
TFAP2B,ZNF214
TFAP2B,TLX1
TFAP2B,WT1
TFAP2B,ZNF397
TFAP2B,ZNF365
TFAP2B,ZNF852
TFAP2B,ZNF578
TFAP2B,ZNF556
TFAP2B,TFAP2C
TFAP2B,ZFP42
TFAP2B,ZNF595
TFAP2B,ZNF585B
TFAP2B,TP63
TFAP2B,TP63
TFAP2B,ZSCAN4
HOXD8,SCML4
HOXD8,USF3
HOXD8,PGR
HOXD8,NR1H4
HOXD8,TCF21
HOXD8,TBX22
HOXD8,ZNF215
HOXD8,MYCN
HOXD8,IKZF1
HOXD8,TBX1
HOXD8,PHOX2B
HOXD8,RARG
HOXD8,ZNF560
HOXD8,OTP
HOXD8,ZNF750
HOXD8,ZNF518B
HOXD8,ZBTB10
HOXD8,ZNF28
HOXD8,SP7
HOXD8,VENTX
HOXD8,ZNF181
HOXD8,NFIX
HOXD8,ZNF579
HOXD8,LHX4
HOXD8,MYB
HOXD8,ZFP57
HOXD8,POU1F1
HOXD8,ZNF800
HOXD8,TFAP2A
HOXD8,ZIM3
HOXD8,ZBED2
HOXD8,MBD2
HOXD8,RREB1
HOXD8,IKZF3
HOXD8,ZNF625
HOXD8,TBX3
HOXD8,TP63
HOXD8,RARB
HOXD8,ISX
HOXD8,NR1I3
HOXD8,ZNF280A
HOXD8,ZSCAN12
HOXD8,PAX3
HOXD8,ZKSCAN3
HOXD8,TBX18
HOXD8,ZNF672
HOXD8,ZNF492
HOXD8,TFAP2A
HOXD8,SRCAP
HOXD8,PRDM14
HOXD8,TCF21
HOXD8,ZNF429
HOXD8,ZNF391
HOXD8,ZNF316
HOXD8,TLX3
HOXD8,LHX4
HOXD8,JRK
HOXD8,NCOA3
HOXD8,PAX3
HOXD8,NEUROG1
HOXD8,PAX9
HOXD8,IRF4
HOXD8,ZSCAN30
HOXD8,PRDM13
HOXD8,ZNF543
HOXD8,NR5A2
HOXD8,SCML4
HOXD8,NR1I2
HOXD8,NR2F2
HOXD8,SNAI3
HOXD8,TCF21
HOXD8,SHOX
HOXD8,USF3
HOXD8,ZNF578
HOXD8,NR1H4
HOXD8,ZNF777
HOXD8,ZNF99
HOXD8,TBX5
HOXD8,SKIL
HOXD8,NPAS4
HOXD8,TBX1
HOXD8,SMAD4
HOXD8,ZSCAN23
HOXD8,IKZF1
HOXD8,ZNF710
HOXD8,RREB1
HOXD8,PROX2
HOXD8,ONECUT1
HOXD8,PAX9
HOXD8,ONECUT2
HOXD8,SIM1
HOXD8,SIX1
HOXD8,SOX5
HOXD8,IRF4
HOXD8,NEUROD4
HOXD8,NR1I3
HOXD8,PAX4
HOXD8,ZNF443
HOXD8,NKX2-1
HOXD8,ZSCAN10
HOXD8,KLF14
HOXD8,SCML4
HOXD8,MEOX2
HOXD8,POU3F4
HOXD8,ZNF804B
HOXD8,ZFP1
HOXD8,RREB1
HOXD8,PITX1
HOXD8,POU2F3
HOXD8,ZFP42
HOXD8,NR2F6
HOXD8,ZNF583
HOXD8,MKX
HOXD8,TBX20
HOXD8,SHOX2
HOXD8,REPIN1
HOXD8,NFKB2
HOXD8,MYNN
HOXD8,PRDM15
HOXD8,NR5A2
HOXD8,LBX1
HOXD8,ZBTB24
HOXD8,ZNF705G
HOXD8,ZNF821
HOXD8,ZNF771
HOXD8,ZNF214
HOXD8,NFATC2
HOXD8,ZNF92
HOXD8,PATZ1
HOXD8,IRF6
HOXD8,ZSCAN20
HOXD8,ZNF324B
HOXD8,ZNF572
HOXD8,ZNF33B
HOXD8,NKX3-2
HOXD8,RAG1
HOXD8,ZNF782
HOXD8,ZKSCAN3
HOXD8,SP140L
HOXD8,SPZ1
HOXD8,TBX3
HOXD8,ZNF214
HOXD8,TFAP2B
HOXD8,SRY
HOXD8,NR1H4
HOXD8,TLX1
HOXD8,WT1
HOXD8,PAX8
HOXD8,POU6F1
HOXD8,SOX4
HOXD8,ZNF397
HOXD8,TCF24
HOXD8,ZNF365
HOXD8,PLSCR1
HOXD8,POU5F2
HOXD8,ZNF852
HOXD8,ZNF578
HOXD8,PAX8
HOXD8,ZNF556
HOXD8,RORA
HOXD8,NR5A2
HOXD8,TFAP2C
HOXD8,ZFP42
HOXD8,NKX1-1
HOXD8,RARB
HOXD8,SP100
HOXD8,ZNF595
HOXD8,ZNF585B
HOXD8,SPIC
HOXD8,KMT2B
HOXD8,TP63
HOXD8,TP63
HOXD8,RFX6
HOXD8,ZSCAN4
SRY,USF3
SRY,TCF21
SRY,TBX22
SRY,ZNF215
SRY,TBX1
SRY,ZNF560
SRY,ZNF750
SRY,ZNF518B
SRY,ZBTB10
SRY,ZNF28
SRY,VENTX
SRY,ZNF181
SRY,ZNF579
SRY,ZFP57
SRY,ZNF800
SRY,TFAP2A
SRY,ZIM3
SRY,ZBED2
SRY,ZNF625
SRY,TBX3
SRY,TP63
SRY,ZNF280A
SRY,ZSCAN12
SRY,ZKSCAN3
SRY,TBX18
SRY,ZNF672
SRY,ZNF492
SRY,TFAP2A
SRY,TCF21
SRY,ZNF429
SRY,ZNF391
SRY,ZNF316
SRY,TLX3
SRY,ZSCAN30
SRY,ZNF543
SRY,TCF21
SRY,USF3
SRY,ZNF578
SRY,ZNF777
SRY,ZNF99
SRY,TBX5
SRY,TBX1
SRY,ZSCAN23
SRY,ZNF710
SRY,ZNF443
SRY,ZSCAN10
SRY,ZNF804B
SRY,ZFP1
SRY,ZFP42
SRY,ZNF583
SRY,TBX20
SRY,ZBTB24
SRY,ZNF705G
SRY,ZNF821
SRY,ZNF771
SRY,ZNF214
SRY,ZNF92
SRY,ZSCAN20
SRY,ZNF324B
SRY,ZNF572
SRY,ZNF33B
SRY,ZNF782
SRY,ZKSCAN3
SRY,TBX3
SRY,ZNF214
SRY,TFAP2B
SRY,TLX1
SRY,WT1
SRY,ZNF397
SRY,TCF24
SRY,ZNF365
SRY,ZNF852
SRY,ZNF578
SRY,ZNF556
SRY,TFAP2C
SRY,ZFP42
SRY,ZNF595
SRY,ZNF585B
SRY,TP63
SRY,TP63
SRY,ZSCAN4
NR1H4,SCML4
NR1H4,USF3
NR1H4,PGR
NR1H4,TCF21
NR1H4,TBX22
NR1H4,ZNF215
NR1H4,TBX1
NR1H4,PHOX2B
NR1H4,RARG
NR1H4,ZNF560
NR1H4,OTP
NR1H4,ZNF750
NR1H4,ZNF518B
NR1H4,ZBTB10
NR1H4,ZNF28
NR1H4,SP7
NR1H4,VENTX
NR1H4,ZNF181
NR1H4,ZFP57
NR1H4,POU1F1
NR1H4,ZNF800
NR1H4,TFAP2A
NR1H4,ZIM3
NR1H4,ZBED2
NR1H4,RREB1
NR1H4,ZNF625
NR1H4,TBX3
NR1H4,TP63
NR1H4,RARB
NR1H4,NR1I3
NR1H4,ZNF280A
NR1H4,ZSCAN12
NR1H4,PAX3
NR1H4,ZKSCAN3
NR1H4,TBX18
NR1H4,ZNF672
NR1H4,ZNF492
NR1H4,TFAP2A
NR1H4,SRCAP
NR1H4,PRDM14
NR1H4,TCF21
NR1H4,ZNF429
NR1H4,ZNF391
NR1H4,ZNF316
NR1H4,TLX3
NR1H4,PAX3
NR1H4,PAX9
NR1H4,ZSCAN30
NR1H4,PRDM13
NR1H4,ZNF543
NR1H4,SCML4
NR1H4,NR1I2
NR1H4,NR2F2
NR1H4,SNAI3
NR1H4,TCF21
NR1H4,SHOX
NR1H4,USF3
NR1H4,ZNF578
NR1H4,ZNF777
NR1H4,ZNF99
NR1H4,TBX5
NR1H4,SKIL
NR1H4,TBX1
NR1H4,SMAD4
NR1H4,ZSCAN23
NR1H4,ZNF710
NR1H4,RREB1
NR1H4,PROX2
NR1H4,ONECUT1
NR1H4,PAX9
NR1H4,ONECUT2
NR1H4,SIM1
NR1H4,SIX1
NR1H4,SOX5
NR1H4,NR1I3
NR1H4,PAX4
NR1H4,ZNF443
NR1H4,SCML4
NR1H4,POU3F4
NR1H4,ZNF804B
NR1H4,ZFP1
NR1H4,RREB1
NR1H4,PITX1
NR1H4,POU2F3
NR1H4,ZFP42
NR1H4,NR2F6
NR1H4,ZNF583
NR1H4,TBX20
NR1H4,SHOX2
NR1H4,REPIN1
NR1H4,PRDM15
NR1H4,NR5A2
NR1H4,ZBTB24
NR1H4,ZNF705G
NR1H4,ZNF771
NR1H4,ZNF214
NR1H4,ZNF92
NR1H4,PATZ1
NR1H4,ZNF572
NR1H4,RAG1
NR1H4,ZNF782
NR1H4,ZKSCAN3
NR1H4,SP140L
NR1H4,SPZ1
NR1H4,TBX3
NR1H4,ZNF214
NR1H4,TFAP2B
NR1H4,SRY
NR1H4,TLX1
NR1H4,WT1
NR1H4,PAX8
NR1H4,POU6F1
NR1H4,SOX4
NR1H4,ZNF397
NR1H4,TCF24
NR1H4,ZNF365
NR1H4,PLSCR1
NR1H4,POU5F2
NR1H4,ZNF852
NR1H4,ZNF578
NR1H4,PAX8
NR1H4,ZNF556
NR1H4,RORA
NR1H4,NR5A2
NR1H4,TFAP2C
NR1H4,ZFP42
NR1H4,RARB
NR1H4,SP100
NR1H4,ZNF595
NR1H4,ZNF585B
NR1H4,SPIC
NR1H4,TP63
NR1H4,TP63
NR1H4,RFX6
NR1H4,ZSCAN4
TLX1,USF3
TLX1,ZNF215
TLX1,ZNF560
TLX1,ZNF750
TLX1,ZNF518B
TLX1,ZBTB10
TLX1,ZNF28
TLX1,VENTX
TLX1,ZNF181
TLX1,ZFP57
TLX1,ZNF800
TLX1,ZIM3
TLX1,ZBED2
TLX1,ZNF625
TLX1,TP63
TLX1,ZNF280A
TLX1,ZSCAN12
TLX1,ZKSCAN3
TLX1,ZNF672
TLX1,ZNF492
TLX1,ZNF429
TLX1,ZNF391
TLX1,ZNF316
TLX1,TLX3
TLX1,ZSCAN30
TLX1,ZNF543
TLX1,USF3
TLX1,ZNF578
TLX1,ZNF777
TLX1,ZNF99
TLX1,ZSCAN23
TLX1,ZNF710
TLX1,ZNF443
TLX1,ZNF804B
TLX1,ZFP1
TLX1,ZFP42
TLX1,ZNF583
TLX1,ZBTB24
TLX1,ZNF705G
TLX1,ZNF771
TLX1,ZNF214
TLX1,ZNF92
TLX1,ZSCAN20
TLX1,ZNF324B
TLX1,ZNF572
TLX1,ZNF33B
TLX1,ZNF782
TLX1,ZKSCAN3
TLX1,ZNF214
TLX1,WT1
TLX1,ZNF397
TLX1,ZNF365
TLX1,ZNF852
TLX1,ZNF578
TLX1,ZNF556
TLX1,ZFP42
TLX1,ZNF595
TLX1,ZNF585B
TLX1,TP63
TLX1,TP63
TLX1,ZSCAN4
HMGA2,SCML4
HMGA2,USF3
HMGA2,PGR
HMGA2,NR1H4
HMGA2,TCF21
HMGA2,ZNF215
HMGA2,HNF4A
HMGA2,IKZF1
HMGA2,TBX1
HMGA2,HOXD10
HMGA2,PHOX2B
HMGA2,RARG
HMGA2,ZNF560
HMGA2,OTP
HMGA2,ZNF750
HMGA2,ZNF518B
HMGA2,ZBTB10
HMGA2,ZNF28
HMGA2,HOXD3
HMGA2,SP7
HMGA2,ZNF181
HMGA2,NFIX
HMGA2,LHX4
HMGA2,MYB
HMGA2,ZFP57
HMGA2,POU1F1
HMGA2,ZNF800
HMGA2,TFAP2A
HMGA2,ZIM3
HMGA2,ZBED2
HMGA2,MBD2
HMGA2,RREB1
HMGA2,IKZF3
HMGA2,HOXD10
HMGA2,ZNF625
HMGA2,TBX3
HMGA2,TP63
HMGA2,RARB
HMGA2,ISX
HMGA2,NR1I3
HMGA2,ZNF280A
HMGA2,ZSCAN12
HMGA2,PAX3
HMGA2,ZKSCAN3
HMGA2,TBX18
HMGA2,HOXB1
HMGA2,ZNF672
HMGA2,ZNF492
HMGA2,TFAP2A
HMGA2,SRCAP
HMGA2,TCF21
HMGA2,ZNF429
HMGA2,ZNF391
HMGA2,HOXD12
HMGA2,ZNF316
HMGA2,JRK
HMGA2,NCOA3
HMGA2,PAX3
HMGA2,HOXD3
HMGA2,NEUROG1
HMGA2,PAX9
HMGA2,IRF4
HMGA2,ZSCAN30
HMGA2,HOXA11
HMGA2,HOXA13
HMGA2,ZNF543
HMGA2,NR5A2
HMGA2,NR1I2
HMGA2,NR2F2
HMGA2,SNAI3
HMGA2,TCF21
HMGA2,SHOX
HMGA2,USF3
HMGA2,ZNF578
HMGA2,ZNF777
HMGA2,HOXD13
HMGA2,ZNF99
HMGA2,TBX5
HMGA2,SKIL
HMGA2,NPAS4
HMGA2,TBX1
HMGA2,SMAD4
HMGA2,ZSCAN23
HMGA2,ZNF710
HMGA2,RREB1
HMGA2,PROX2
HMGA2,ONECUT1
HMGA2,PAX9
HMGA2,ONECUT2
HMGA2,SIM1
HMGA2,SIX1
HMGA2,SOX5
HMGA2,IRF4
HMGA2,HOXA1
HMGA2,NR1I3
HMGA2,PAX4
HMGA2,ZNF443
HMGA2,NKX2-1
HMGA2,KLF14
HMGA2,SCML4
HMGA2,HNF1A
HMGA2,MEOX2
HMGA2,HOXB8
HMGA2,POU3F4
HMGA2,HOXA13
HMGA2,ZNF804B
HMGA2,HOXD4
HMGA2,ZFP1
HMGA2,RREB1
HMGA2,POU2F3
HMGA2,ZFP42
HMGA2,NR2F6
HMGA2,ZNF583
HMGA2,TBX20
HMGA2,HOXD13
HMGA2,REPIN1
HMGA2,NFKB2
HMGA2,MYNN
HMGA2,PRDM15
HMGA2,HOXA13
HMGA2,LBX1
HMGA2,ZBTB24
HMGA2,ZNF705G
HMGA2,ZNF771
HMGA2,NFATC2
HMGA2,HOXB8
HMGA2,PATZ1
HMGA2,IRF6
HMGA2,ZNF572
HMGA2,NKX3-2
HMGA2,RAG1
HMGA2,ZNF782
HMGA2,ZKSCAN3
HMGA2,SP140L
HMGA2,SPZ1
HMGA2,TBX3
HMGA2,ZNF214
HMGA2,TFAP2B
HMGA2,HOXD8
HMGA2,SRY
HMGA2,NR1H4
HMGA2,TLX1
HMGA2,WT1
HMGA2,PAX8
HMGA2,POU6F1
HMGA2,SOX4
HMGA2,ZNF397
HMGA2,TCF24
HMGA2,ZNF365
HMGA2,PLSCR1
HMGA2,POU5F2
HMGA2,ZNF852
HMGA2,ZNF578
HMGA2,PAX8
HMGA2,RORA
HMGA2,NR5A2
HMGA2,TFAP2C
HMGA2,ZFP42
HMGA2,HNF1B
HMGA2,NKX1-1
HMGA2,RARB
HMGA2,SP100
HMGA2,HOXB9
HMGA2,ZNF585B
HMGA2,SPIC
HMGA2,KMT2B
HMGA2,HOXC10
HMGA2,TP63
HMGA2,RFX6
HMGA2,ZSCAN4
ETV7,SCML4
ETV7,USF3
ETV7,PGR
ETV7,NR1H4
ETV7,TCF21
ETV7,ZNF215
ETV7,HNF4A
ETV7,IKZF1
ETV7,TBX1
ETV7,HOXD10
ETV7,PHOX2B
ETV7,RARG
ETV7,ZNF560
ETV7,OTP
ETV7,ZNF750
ETV7,TEF
ETV7,ZNF518B
ETV7,ZBTB10
ETV7,ZNF28
ETV7,HOXD3
ETV7,SP7
ETV7,VENTX
ETV7,ZNF181
ETV7,NFIX
ETV7,ZNF579
ETV7,MYB
ETV7,ZFP57
ETV7,POU1F1
ETV7,GLI4
ETV7,ZNF800
ETV7,TFAP2A
ETV7,ZIM3
ETV7,FIGLA
ETV7,ZBED2
ETV7,MBD2
ETV7,RREB1
ETV7,IKZF3
ETV7,HOXD10
ETV7,GATA3
ETV7,ZNF625
ETV7,GATA3
ETV7,TBX3
ETV7,TP63
ETV7,RARB
ETV7,ISX
ETV7,NR1I3
ETV7,ZNF280A
ETV7,ZSCAN12
ETV7,PAX3
ETV7,GLI4
ETV7,ZKSCAN3
ETV7,TBX18
ETV7,HOXB1
ETV7,ZNF672
ETV7,ZNF492
ETV7,TFAP2A
ETV7,FOXA1
ETV7,SRCAP
ETV7,GFI1B
ETV7,PRDM14
ETV7,TCF21
ETV7,ZNF429
ETV7,ZNF391
ETV7,HOXD12
ETV7,ZNF316
ETV7,TLX3
ETV7,LHX4
ETV7,JRK
ETV7,GATA5
ETV7,NCOA3
ETV7,PAX3
ETV7,HOXD3
ETV7,NEUROG1
ETV7,PAX9
ETV7,IRF4
ETV7,ZSCAN30
ETV7,HOXA11
ETV7,PRDM13
ETV7,FOXK1
ETV7,HOXA13
ETV7,ZNF543
ETV7,NR5A2
ETV7,FOXR2
ETV7,NR1I2
ETV7,NR2F2
ETV7,SNAI3
ETV7,TCF21
ETV7,FOXJ2
ETV7,SHOX
ETV7,USF3
ETV7,ZNF578
ETV7,FOXP2
ETV7,NR1H4
ETV7,ZNF777
ETV7,HOXD13
ETV7,ZNF99
ETV7,TBX5
ETV7,SKIL
ETV7,NPAS4
ETV7,TBX1
ETV7,SMAD4
ETV7,ZSCAN23
ETV7,IKZF1
ETV7,ZNF710
ETV7,GATA4
ETV7,RREB1
ETV7,PROX2
ETV7,ONECUT1
ETV7,GATA4
ETV7,PAX9
ETV7,ONECUT2
ETV7,SIM1
ETV7,SIX1
ETV7,SOX5
ETV7,GATAD2A
ETV7,IRF4
ETV7,NEUROD4
ETV7,HOXA1
ETV7,NR1I3
ETV7,PAX4
ETV7,ZNF443
ETV7,NKX2-1
ETV7,KLF14
ETV7,SCML4
ETV7,HNF1A
ETV7,MEOX2
ETV7,HOXB8
ETV7,POU3F4
ETV7,HOXA13
ETV7,ZNF804B
ETV7,HOXD4
ETV7,ZFP1
ETV7,RREB1
ETV7,PITX1
ETV7,POU2F3
ETV7,ZFP42
ETV7,HMGA2
ETV7,HMGA2
ETV7,FOXA1
ETV7,FOXE1
ETV7,NR2F6
ETV7,GSX1
ETV7,ZNF583
ETV7,MKX
ETV7,TBX20
ETV7,HOXD13
ETV7,SHOX2
ETV7,REPIN1
ETV7,NFKB2
ETV7,MYNN
ETV7,PRDM15
ETV7,HOXA13
ETV7,NR5A2
ETV7,LBX1
ETV7,ZBTB24
ETV7,GSC2
ETV7,ZNF705G
ETV7,FOXD3
ETV7,ZNF771
ETV7,ZNF214
ETV7,NFATC2
ETV7,HOXB8
ETV7,FOXD3
ETV7,PATZ1
ETV7,IRF6
ETV7,GATAD2A
ETV7,ZNF324B
ETV7,HMG20B
ETV7,ZNF572
ETV7,ZNF33B
ETV7,FOXD3
ETV7,NKX3-2
ETV7,RAG1
ETV7,ZKSCAN3
ETV7,SP140L
ETV7,HES2
ETV7,SPZ1
ETV7,FOXN1
ETV7,TBX3
ETV7,ZNF214
ETV7,TFAP2B
ETV7,HOXD8
ETV7,SRY
ETV7,NR1H4
ETV7,TLX1
ETV7,HMGA2
ETV7,WT1
ETV7,GCM2
ETV7,PAX8
ETV7,POU6F1
ETV7,SOX4
ETV7,ZNF397
ETV7,TCF24
ETV7,HES2
ETV7,HES6
ETV7,ZNF365
ETV7,PLSCR1
ETV7,POU5F2
ETV7,ZNF852
ETV7,ZNF578
ETV7,PAX8
ETV7,RORA
ETV7,HMGA2
ETV7,NR5A2
ETV7,HMGA2
ETV7,TFAP2C
ETV7,ZFP42
ETV7,HNF1B
ETV7,NKX1-1
ETV7,RARB
ETV7,SP100
ETV7,HOXB9
ETV7,ZNF595
ETV7,ZNF585B
ETV7,SPIC
ETV7,KMT2B
ETV7,HOXC10
ETV7,TP63
ETV7,TP63
ETV7,RFX6
ETV7,FOXR1
ETV7,ZSCAN4
WT1,ZNF215
WT1,ZNF560
WT1,ZNF750
WT1,ZNF518B
WT1,ZBTB10
WT1,ZNF28
WT1,ZNF181
WT1,ZNF579
WT1,ZFP57
WT1,ZNF800
